EPOW8XVZC22WFRZ4N1,1,0,0,1,2,1,2,2,2,3,3,4,4,0,0,0,0,0,1,1,0,0,1,3,3,4,4,4,4,4,3,1,1,5,2,2,2,2,2,2,2,2,2,2,1,0,0,0
EPOW8ZKVXKBTB474N4,1,0,0,1,2,1,2,2,1,3,3,3,3,0,0,1,0,0,1,0,0,0,1,3,3,3,3,3,3,3,3,1,1,5,2,2,1,2,2,2,2,2,2,2,1,0,0,0
EPOW926WLBMZW2Q4N1,1,1,0,2,2,1,2,2,1,4,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,6,1,1,1,1,1,1,2,2,2,2,1,0,0,0
EPOW92N5XHHCX4W4N5,1,1,0,1,2,1,,,,2,2,3,3,1,0,0,0,0,1,1,1,0,1,3,3,3,3,3,3,3,2,1,1,5,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOW92VMJ8Q24N24N2,0,1,0,1,,1,,,,4,3,4,3,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,2,3,1,1,7,2,1,1,2,2,2,2,1,2,2,1,0,1,0
EPOW92ZJ6M336KC4N9,1,1,0,1,2,1,2,2,2,4,4,3,4,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,3,4,3,1,1,4,1,1,1,1,2,2,2,2,2,2,0,1,0,0
EPOW93LM8KP2Z494N9,1,1,0,1,2,1,2,2,1,1,1,3,4,0,1,1,1,0,1,0,0,0,1,4,2,3,3,3,3,3,3,1,1,6,1,4,1,2,2,2,2,2,2,2,0,0,1,0
EPOW94LK4M9SX9F4N9,,,,2,,,,,2,2,1,2,3,1,0,0,0,1,0,0,0,0,1,3,1,1,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOW94DP2KRG8NQ4N4,1,1,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,1,0,0,0,1,4,4,4,4,4,4,4,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOW94H7TPKV82X4N5,1,1,0,1,2,1,4,2,2,3,3,3,3,0,0,0,1,0,0,0,1,0,1,3,3,3,2,3,2,2,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOW965HBCLQZMF4N8,1,1,0,2,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,2,3,1,1,5,2,3,2,1,2,2,2,2,2,2,0,0,0,1
EPOW969NDN5MHPL4N5,1,1,0,2,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,3,2,3,1,1,5,2,5,2,2,2,2,1,2,2,2,1,0,0,0
EPOW97FDZ3LPVDW4N0,1,1,0,2,2,1,2,2,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,3,2,3,1,2,3,3,3,1,1,5,2,4,2,1,2,2,2,2,2,2,1,0,1,0
EPOW96CKK4NYYL84N9,1,0,0,2,1,1,4,2,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOW94H7625MRK34N3,1,1,0,1,2,2,2,2,1,3,3,2,3,1,0,0,0,0,0,0,0,0,1,3,2,3,2,3,2,4,3,1,1,6,2,3,2,2,1,2,2,2,2,2,0,0,1,0
EPOW94LHDV6F2984N7,1,1,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOW97K5RSFRT9M4N6,1,0,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,2,2,3,2,2,2,2,2,2,2,2,1,0,0,0
EPOW9B2HLP6X4X34N6,1,0,0,2,1,1,2,2,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,3,3,3,1,1,3,2,1,1,1,2,1,1,1,1,1,1,0,0,0
EPOW9B5N48GRQDY4N2,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,6,2,3,1,2,2,2,2,2,2,2,0,0,0,1
EPOW99XC2G67FSK4N7,1,1,0,2,2,1,2,2,2,3,4,3,3,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,1,1,6,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOW9B55QN7YK6X4N3,1,0,0,1,2,2,2,2,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOW9CPJM7WM6234N9,1,1,0,1,2,1,2,2,2,4,4,4,4,0,1,0,1,1,0,0,0,0,1,3,2,3,2,2,3,2,4,1,2,3,2,2,1,1,1,2,2,2,2,2,0,0,1,0
EPOW9D364WX4DXY4N9,0,0,0,1,,1,,,,2,2,4,3,1,0,1,0,1,0,1,1,0,1,3,4,3,4,3,4,4,3,1,2,2,1,5,1,2,1,1,2,1,2,2,0,1,0,0
EPOW9D3GFZ8D94Z4N1,1,1,0,2,1,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,2,2,1,2,1,1,0,1,1
EPOW9DJ5NYCL6RK4N6,1,1,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOW9CXJNCT52SC4N0,0,0,1,2,,1,1,2,1,3,2,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,7,2,1,1,2,2,2,1,2,2,2,0,0,1,0
EPOW9DJXJCFH3R44N8,1,0,0,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
EPOW9DKJ826SXVG4N3,1,1,0,1,1,2,1,1,1,4,3,4,4,0,0,0,1,0,1,1,0,0,1,4,4,3,4,4,3,4,4,1,1,1,1,3,1,1,1,1,1,1,1,1,0,1,0,0
EPOW9DS3YR8WJJ34N7,0,0,0,1,,2,1,1,1,3,2,3,2,0,0,1,0,0,0,0,0,0,1,2,2,4,2,3,2,4,2,1,1,4,1,3,1,1,1,1,1,1,1,1,0,1,0,0
EPOW9DJZJZXD35Y4N6,0,0,1,2,,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,3,1,1,4,1,4,1,1,2,2,2,2,2,2,0,0,0,1
EPOW9DYYCQ6R9Q44N0,1,1,0,2,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,2,2,2,2,1,2,2,2,1,2,2,1,0,0,0
EPOW9FNDBQW782N4N9,0,1,0,1,,2,2,1,1,2,1,3,1,0,0,1,0,0,0,0,0,0,1,3,1,2,1,3,2,2,2,1,1,3,1,3,1,1,1,1,1,1,1,1,1,0,0,0
EPOW9F585PFJMTQ4N4,1,1,0,2,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,3,2,2,2,2,2,2,2,2,0,0,1,0
EPOW9FC7CJNM87R4N8,1,0,0,2,1,1,1,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,3,2,3,1,1,6,1,2,2,1,2,2,2,2,2,2,0,0,1,0
EPOW9HBKVL9RL9X4N9,0,0,1,2,,1,2,2,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,3,3,1,1,6,1,3,1,2,2,2,2,2,2,2,0,0,1,0
EPOW9H62RM6LKB54N0,1,1,0,2,2,1,2,2,2,3,4,4,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,5,2,3,2,2,2,2,2,2,2,2,0,0,0,1
EPOW9H8FCLZJJVD4N4,1,1,0,2,2,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,1,2,2,2,2,2,3,3,3,1,1,5,1,3,2,1,2,2,1,2,2,2,0,0,1,1
EPOW9JB5MXTLGVV4N5,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,2,1,3,2,2,2,1,2,1,1,5,2,3,2,1,2,2,2,2,2,2,0,0,1,1
EPOW9J6HH2STSV44N5,1,1,0,1,1,2,1,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0
EPOW9JC97RKTNQP4N1,1,1,0,1,2,2,2,2,1,3,2,3,3,0,0,0,0,0,1,0,0,0,1,3,3,3,2,3,3,3,2,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOW9KGBZ39MNVR4N4,1,1,0,2,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,3,3,3,1,1,2,2,3,2,2,2,2,2,2,2,2,0,0,0,1
EPOW9KG5KD63JN74N8,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOW9KGSZKZ8B5B4N0,0,0,0,1,,,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,4,2,6,2,2,2,2,2,2,2,2,1,0,0,0
EPOW9KHFZWV5ZMR4N8,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,1,1,0,0,1,2,2,3,2,2,2,2,3,2,1,6,2,1,1,1,1,2,2,2,2,2,0,0,1,1
EPOW9KGPP3JD99F4N3,1,0,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0
EPOW9KLZLTGJDX54N4,0,0,0,2,,,,,,3,3,2,2,0,0,0,0,1,0,0,0,0,1,3,3,3,3,3,3,1,2,2,2,7,1,1,1,1,1,2,1,2,2,2,0,0,0,1
EPOW9KR8KFR8FQR4N5,1,1,0,1,1,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,2,1,2,3,2,2,2,2,2,2,2,2,1,0,0,0
EPOW9KHLRXKHPCG4N2,1,1,0,1,2,1,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOW9KJCRRSY2Y54N4,0,0,1,2,,1,2,2,2,2,3,2,3,0,0,0,0,0,0,0,0,1,1,3,3,3,3,2,3,3,3,1,1,4,2,4,1,1,2,1,2,2,2,2,0,0,0,1
EPOW9MJDXF9MVNT4N5,1,0,0,1,1,1,1,1,2,2,2,3,3,1,0,0,0,1,1,1,1,0,1,2,3,3,3,2,3,2,3,1,1,6,2,1,2,1,2,1,2,1,2,2,0,0,1,0
EPOW9MMSSHBD2PK4N9,1,0,0,1,2,1,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,5,2,2,2,2,2,2,2,2,2,2,0,0,0,1
EPOW9MLDTQMLP324N6,1,1,0,1,2,1,2,2,1,1,3,2,2,1,1,0,1,0,0,0,0,0,1,3,1,3,3,3,2,1,3,1,2,6,1,2,1,1,2,1,1,2,2,2,1,0,1,0
EPOW9P9HPNGL6NF4N0,1,0,0,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,1,0,0
EPOW9NQM2KRGMHN4N3,1,1,0,1,2,1,2,2,1,2,3,3,3,0,0,0,0,0,0,0,0,1,1,3,3,3,2,3,3,3,3,1,1,5,2,6,2,2,2,2,2,2,2,2,0,0,1,0
EPOW9PPQZKKGL2M4N2,1,1,0,1,1,1,3,2,2,4,4,4,4,0,1,0,0,0,1,0,1,0,1,3,3,3,2,3,4,4,2,1,1,4,2,6,2,1,2,2,2,2,2,2,0,1,0,0
EPOW9XTN4NCZFGD4N6,1,1,0,2,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,7,2,5,2,2,2,2,2,2,2,2,1,0,0,0
EPOW9WWKDWDVLTV4N3,1,0,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,1,1,5,2,4,2,1,2,2,2,1,2,2,0,0,1,0
EPOW9XT9C4ZGP3S4N8,1,1,0,1,2,1,2,2,2,4,3,3,4,0,0,0,0,0,0,0,1,0,1,4,4,4,3,4,4,4,4,1,1,4,2,6,1,1,1,2,2,2,2,2,0,0,1,0
EPOW9XWRHTXVPCR4N9,1,0,0,2,1,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,1,1,2,2,4,1,2,2,2,2,2,2,2,0,0,1,0
EPOW9WWJMD43L8C4N7,1,0,0,2,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,1,2,1,1,1,2,2,2,2,2,2,0,0,0,1
EPOW9Y26GRV6FDB4N1,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOW9XTNYVNYS3M4N2,1,0,0,1,1,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOW9YVWF5YZK944N7,1,1,0,2,2,1,2,2,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,2,1,4,1,1,2,2,2,2,2,2,2,2,0,0,0,1
EPOW9ZNVB98JGW94N2,1,0,0,2,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,3,3,3,1,1,4,2,3,2,2,2,2,2,2,2,2,0,0,1,0
EPOW9ZQHCK45DXY4N8,1,1,0,2,2,1,2,2,1,4,3,4,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,2,2,3,2,2,2,2,2,2,2,2,0,0,0,1
EPOW9ZXG5RXKKWG4N1,1,1,0,1,1,1,2,2,1,3,3,3,3,0,1,0,0,0,1,0,1,0,1,3,3,3,2,3,3,3,2,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOW9ZVGMQ8HRSZ4N0,1,1,0,1,1,2,1,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOW9ZW22BQYCCY4N2,0,0,1,1,,1,2,2,1,4,3,3,3,0,0,0,0,0,1,0,0,0,1,4,4,3,3,3,3,3,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,0,0,0
EPOWB2J3XQWFJ7L4N1,1,0,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,1,1,7,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOWB49HFHWWWTN4N2,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,3,3,1,1,4,2,6,2,2,2,2,2,2,2,2,0,0,0,1
EPOWB3W7XBFFZMV4N1,1,0,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,3,3,3,1,1,4,2,4,1,2,2,2,1,2,2,2,0,0,0,1
EPOWB48VHP6SCB74N7,1,1,0,1,2,1,2,2,2,3,4,4,3,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,1,1,5,2,3,2,2,2,2,2,2,2,2,1,0,0,0
EPOWB5DNRPML5NH4N3,1,1,0,1,1,2,1,1,1,4,4,4,4,1,1,1,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
EPOWB5GZLTN8XYK4N3,1,0,0,2,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,3,3,2,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOWB62R45K8CBB4N2,1,1,0,1,1,1,3,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,6,2,2,1,1,2,2,2,2,2,2,0,0,0,1
EPOWB642Z4ZXB2N4N6,1,0,0,2,2,2,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,1,1,4,2,5,2,1,2,2,2,2,2,2,0,0,0,1
EPOWB5K98LN7WYS4N4,1,1,0,1,2,1,2,2,1,2,1,2,3,0,0,0,0,0,0,1,0,0,1,1,3,3,2,2,3,3,3,1,1,7,1,2,1,1,2,2,2,1,2,2,0,0,0,1
EPOWB6487FVSHTJ4N7,1,1,0,1,2,1,2,2,1,2,2,2,3,0,0,0,1,0,1,0,0,0,1,3,3,4,2,1,1,3,2,2,2,7,1,1,1,2,2,1,2,2,2,2,0,0,0,1
EPOWB6CFCTW7T834N2,1,0,0,1,2,1,2,2,1,2,3,3,4,0,0,0,0,0,0,0,1,0,1,2,2,3,2,3,3,3,2,1,1,4,2,1,1,2,2,2,2,2,2,2,0,0,1,0
EPOWB7Q2LKJK55H4N0,1,0,0,2,2,1,3,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,2,2,2,0,1,0,0
EPOWB8BKTKH83JR4N9,,,,1,,,,,2,3,3,3,3,0,0,1,0,1,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,,2,,2,2,2,2,2,2,2,2,0,0,0,1
EPOWB8LKHZYRRJP4N4,1,1,0,1,2,1,2,2,1,4,3,4,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOWB8DDWHVG9B54N1,1,1,0,2,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,3,2,1,1,1,2,2,2,2,2,2,0,0,1,0
EPOWB8HTY2CFBHN4N4,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOWB8PLCBZC7FP4N6,1,0,0,1,2,1,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOWB7NXH6T7NJG4N8,1,1,0,1,2,1,2,2,1,2,2,3,3,0,0,0,0,0,1,1,0,0,1,2,2,3,2,3,3,3,1,1,1,3,2,3,2,2,2,2,2,2,2,2,0,0,1,1
EPOWB94VGXJQ3VG4N9,0,0,1,2,,2,1,1,2,2,2,2,4,0,0,0,0,1,0,0,0,0,1,3,2,3,2,2,3,2,3,1,1,1,2,1,1,1,1,2,1,2,2,2,0,0,1,0
EPOWB8YD7ZV578D4N8,1,0,0,2,1,1,1,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,6,1,2,1,2,2,2,2,2,2,2,1,0,0,0
EPOWBBPZ5GT9QYC4N0,1,1,0,2,2,1,2,2,2,3,3,3,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,1,0,0
EPOWBCGTWPRBKL44N3,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,1,0,0,0,1,3,3,3,3,3,3,3,3,1,1,4,2,4,1,2,2,2,2,2,2,2,0,0,0,1
EPOWBCG43KZP2RM4N6,1,0,0,1,1,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,6,2,6,2,1,2,2,2,1,2,1,1,0,0,0
EPOWBCH8GLK94DJ4N1,1,1,0,2,2,1,2,2,2,3,3,3,3,0,0,0,1,1,1,0,1,0,1,3,3,3,3,3,2,2,3,1,1,5,2,3,2,1,2,2,2,2,2,2,0,0,1,0
EPOWBCFL35QLGGV4N3,1,1,0,2,2,1,,,,2,2,2,4,0,0,0,0,0,0,0,0,0,0,4,2,4,2,2,2,2,3,2,2,1,2,2,1,2,1,1,1,2,2,2,0,0,1,0
EPOWBCKP3XDMWSS4N5,1,1,0,1,2,1,2,2,2,4,4,3,4,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,2,3,1,2,5,2,4,1,2,2,2,2,2,2,2,1,0,0,0
EPOWBCSPGYXY5GR4N6,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,2,3,3,3,3,3,3,1,1,4,2,4,2,1,2,2,2,2,2,2,0,0,1,0
EPOWBCNGBZMVFLM4N6,1,0,0,1,2,1,2,2,1,3,3,3,2,1,0,0,0,0,0,0,0,0,1,4,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOWBC9RWX6PCHK4N6,1,0,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,4,2,4,2,1,2,2,2,2,2,2,1,0,0,0
EPOWBDMH2CL8N3Z4N9,0,0,0,2,,1,,,,3,2,3,3,1,1,0,0,0,1,0,0,0,1,3,3,4,4,3,4,4,3,1,2,6,2,4,2,2,2,2,2,2,1,2,0,0,1,0
EPOWBDDT8GD4GR24N3,1,0,0,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOWBFG7M5DTLPV4N7,1,1,0,1,2,1,2,2,1,3,3,2,3,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,1,1,3,2,2,2,1,2,2,2,2,2,2,1,0,0,0
EPOWBFHX2C5X96T4N2,1,1,0,1,1,2,1,1,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,3,2,4,2,1,1,2,2,1,2,2,1,0,0,0
EPOWBFRX5R383534N9,1,0,0,1,1,2,1,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,1,1,4,2,6,2,2,2,2,2,2,2,2,1,0,0,0
EPOWBG6XWTTQCZZ4N4,1,1,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,2,2,6,2,1,2,2,2,2,2,2,0,0,0,1
EPOWBGCFBKGN5794N7,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,4,3,1,1,4,2,5,2,2,2,2,2,2,2,2,1,0,0,0
EPOWBG937J9SHVP4N6,1,0,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,1,0,0,0,1,3,3,3,3,3,3,3,2,1,1,3,1,5,2,1,2,2,2,2,2,2,0,0,0,1
EPOWBH6G4KPXDZF4N8,1,1,0,1,2,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,3,1,1,5,2,3,2,2,2,2,2,2,2,2,0,0,1,0
EPOWBKFWDPFMWDP4N1,1,1,0,1,2,1,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOWBHCY5RSMBMK4N9,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,1,0,0,0,1,4,3,3,4,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0
EPOWBH99TLMLF954N9,1,0,0,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,4,4,4,1,1,2,2,6,2,2,2,2,2,2,2,2,0,0,1,0
EPOWBLPWTLYYHW94N9,1,1,0,1,2,1,2,2,2,4,4,4,4,0,0,0,1,0,0,0,0,0,1,4,3,3,4,4,3,3,4,1,1,2,2,6,2,2,2,2,2,2,2,2,1,0,0,0
EPOWBNR3TYC3CHB4N9,1,1,0,1,2,1,2,2,2,4,4,4,4,0,1,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOWBP7D7Q8G6RD4N4,1,1,0,2,2,1,2,2,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,1,1,6,2,3,1,2,2,2,2,2,2,2,0,0,1,0
EPOWBNYX7FSNHJQ4N9,1,1,0,1,1,1,1,2,1,2,3,3,3,0,0,0,0,0,0,1,0,0,1,3,2,3,2,3,3,2,2,1,1,5,2,1,1,2,2,2,2,2,2,2,0,0,1,0
EPOWBPD3JNGPZM24N3,0,0,1,2,,1,,,,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,1,1,1,2,6,2,2,2,2,2,2,2,2,1,0,0,0
EPOWBP6HPTMCW984N4,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,3,1,1,5,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOWBRZPFRCKWBP4N0,,,,2,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,7,1,6,1,2,2,2,2,2,2,2,1,0,1,1
EPOWBQ9LBJ977QB4N0,1,1,0,1,1,1,1,1,1,2,2,2,4,1,0,0,0,0,0,0,0,0,1,3,2,3,2,3,3,3,3,1,1,2,1,1,2,2,1,2,2,1,2,2,0,0,1,1
EPOWBS2MNWQ7Q784N7,1,0,0,2,1,2,2,2,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,1,1,5,2,5,2,2,2,2,2,2,2,2,1,0,0,0
EPOWBTVV7XVPQJR4N5,1,1,0,1,2,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOWBSLQ7B6W4F94N3,1,0,0,2,2,1,2,2,1,4,4,4,4,0,1,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,4,2,6,2,2,2,2,2,2,2,2,1,0,0,0
EPOWBWV9BDV7K5F4N0,0,0,1,2,,1,2,2,2,3,4,3,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOWBWKY9RC7KL24N0,1,0,0,2,2,1,2,2,2,3,4,4,4,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
